"No.","Time","Source","Destination","Protocol","Length","Info"
"9376","10.273117","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a59c)"
"9377","10.273237","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29245, Time=61069008"
"9378","10.273267","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a59d)"
"9379","10.273458","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29246, Time=61069008"
"9380","10.273488","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a59e)"
"9381","10.273552","192.168.3.14","192.168.100.5","RTP","76","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29247, Time=61069008, Mark"
"9382","10.275231","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"9383","10.275365","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9384","10.275500","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9385","10.275613","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9386","10.275736","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9387","10.275849","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9388","10.275964","192.168.3.11","192.168.100.5","TCP","1452","443  >  63453 [ACK] Seq=2638348 Ack=1 Win=2532 Len=1398"
"9389","10.301201","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2632756 Win=65335 Len=0"
"9390","10.301257","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2635552 Win=65335 Len=0"
"9391","10.301269","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2639746 Win=65335 Len=0"
"9392","10.301722","192.168.3.11","192.168.100.5","TLSv1","758","[Packet size limited during capture]"
"9393","10.310470","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60063, Time=61435374"
"9394","10.311235","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60064, Time=61435374"
"9395","10.311265","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a4)"
"9396","10.311459","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60065, Time=61435374"
"9397","10.311492","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a5)"
"9398","10.311612","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60066, Time=61435374"
"9399","10.311645","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a6)"
"9400","10.311839","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60067, Time=61435374"
"9401","10.311871","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a7)"
"9402","10.311965","192.168.3.13","192.168.100.5","RTP","979","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60068, Time=61435374, Mark"
"9403","10.320999","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7983, Time=59507448"
"9404","10.321670","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7984, Time=59507448"
"9405","10.321743","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1d6)"
"9406","10.322041","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7985, Time=59507448"
"9407","10.322114","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1d7)"
"9408","10.322247","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7986, Time=59507448, Mark"
"9409","10.322277","192.168.3.12","192.168.100.5","IPv4","60","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1d8)"
"9410","10.338385","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29248, Time=61075014"
"9411","10.339252","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29249, Time=61075014"
"9412","10.339282","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a59f)"
"9413","10.339477","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29250, Time=61075014"
"9414","10.339506","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a0)"
"9415","10.339678","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29251, Time=61075014"
"9416","10.339729","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a1)"
"9417","10.339878","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29252, Time=61075014"
"9418","10.339909","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a2)"
"9419","10.340074","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29253, Time=61075014"
"9420","10.340104","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a3)"
"9421","10.340233","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29254, Time=61075014"
"9422","10.340263","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a4)"
"9423","10.340354","192.168.3.14","192.168.100.5","RTP","847","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29255, Time=61075014, Mark"
"9424","10.344502","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"9425","10.344635","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9426","10.344758","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9427","10.344886","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9428","10.345006","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9429","10.345123","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9430","10.345235","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9431","10.363850","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2641848 Win=65335 Len=0"
"9432","10.363910","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2647440 Win=65335 Len=0"
"9433","10.363922","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2650236 Win=65335 Len=0"
"9434","10.364360","192.168.3.11","192.168.100.5","TLSv1","886","[Packet size limited during capture]"
"9435","10.378305","192.168.3.13","192.168.100.5","RTP","87","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60069, Time=61441380"
"9436","10.378495","192.168.3.13","192.168.100.5","RTP","60","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60070, Time=61441380"
"9437","10.378673","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60071, Time=61441380"
"9438","10.380263","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60072, Time=61441380"
"9439","10.380295","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a8)"
"9440","10.380473","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60073, Time=61441380"
"9441","10.380505","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2a9)"
"9442","10.380661","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60074, Time=61441380"
"9443","10.380707","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2aa)"
"9444","10.380821","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60075, Time=61441380"
"9445","10.380850","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2ab)"
"9446","10.381042","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60076, Time=61441380"
"9447","10.381086","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2ac)"
"9448","10.381192","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60077, Time=61441380"
"9449","10.381226","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2ad)"
"9450","10.381408","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60078, Time=61441380"
"9451","10.381437","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2ae)"
"9452","10.381565","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60079, Time=61441380"
"9453","10.381599","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2af)"
"9454","10.381780","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60080, Time=61441380"
"9455","10.381810","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b0)"
"9456","10.381928","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60081, Time=61441380"
"9457","10.381969","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b1)"
"9458","10.382149","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60082, Time=61441380"
"9459","10.382183","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b2)"
"9460","10.382306","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60083, Time=61441380"
"9461","10.382376","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b3)"
"9462","10.382529","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60084, Time=61441380"
"9463","10.382558","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b4)"
"9464","10.382691","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60085, Time=61441380"
"9465","10.382725","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b5)"
"9466","10.382908","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60086, Time=61441380"
"9467","10.382938","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b6)"
"9468","10.383065","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60087, Time=61441380"
"9469","10.383101","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b7)"
"9470","10.383285","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60088, Time=61441380"
"9471","10.383316","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b8)"
"9472","10.383439","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60089, Time=61441380"
"9473","10.383477","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2b9)"
"9474","10.384152","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60090, Time=61441380"
"9475","10.384183","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2ba)"
"9476","10.384577","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60091, Time=61441380"
"9477","10.384609","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2bb)"
"9478","10.386399","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60092, Time=61441380"
"9479","10.386429","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2bc)"
"9480","10.387308","192.168.3.13","192.168.100.5","RTP","103","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60093, Time=61441380, Mark"
"9481","10.389095","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7987, Time=59513454"
"9482","10.389763","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7988, Time=59513454"
"9483","10.389795","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1d9)"
"9484","10.391014","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7989, Time=59513454"
"9485","10.391046","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1da)"
"9486","10.391234","192.168.3.12","192.168.100.5","RTP","1378","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7990, Time=59513454, Mark"
"9487","10.405274","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29256, Time=61081020"
"9488","10.406307","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29257, Time=61081020"
"9489","10.406381","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a5)"
"9490","10.406535","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29258, Time=61081020"
"9491","10.406565","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a6)"
"9492","10.406746","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29259, Time=61081020"
"9493","10.406776","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a7)"
"9494","10.406895","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29260, Time=61081020"
"9495","10.406924","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a8)"
"9496","10.407132","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29261, Time=61081020"
"9497","10.407164","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5a9)"
"9498","10.407281","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29262, Time=61081020"
"9499","10.407316","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5aa)"
"9500","10.407393","192.168.3.14","192.168.100.5","RTP","481","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29263, Time=61081020, Mark"
"9501","10.409643","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"9502","10.409780","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9503","10.409916","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9504","10.410039","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9505","10.410153","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9506","10.410276","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9507","10.410392","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9508","10.439682","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2652466 Win=65335 Len=0"
"9509","10.439741","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2655262 Win=65335 Len=0"
"9510","10.439791","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2658058 Win=65335 Len=0"
"9511","10.439801","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2660854 Win=65335 Len=0"
"9512","10.440226","192.168.3.11","192.168.100.5","TLSv1","934","[Packet size limited during capture]"
"9513","10.444254","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60094, Time=61447386"
"9514","10.445138","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60095, Time=61447386"
"9515","10.445167","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2bd)"
"9516","10.445377","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60096, Time=61447386"
"9517","10.445407","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2be)"
"9518","10.445576","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60097, Time=61447386"
"9519","10.445609","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2bf)"
"9520","10.445771","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60098, Time=61447386"
"9521","10.445800","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c0)"
"9522","10.445982","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60099, Time=61447386"
"9523","10.446014","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c1)"
"9524","10.446130","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60100, Time=61447386"
"9525","10.446161","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c2)"
"9526","10.446308","192.168.3.13","192.168.100.5","RTP","1337","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60101, Time=61447386, Mark"
"9527","10.454551","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7991, Time=59519460"
"9528","10.455208","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7992, Time=59519460"
"9529","10.455238","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1db)"
"9530","10.455416","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7993, Time=59519460"
"9531","10.455449","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1dc)"
"9532","10.455550","192.168.3.12","192.168.100.5","RTP","1161","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7994, Time=59519460, Mark"
"9533","10.471808","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29264, Time=61087026"
"9534","10.472661","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29265, Time=61087026"
"9535","10.472691","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5ab)"
"9536","10.472891","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29266, Time=61087026"
"9537","10.472921","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5ac)"
"9538","10.473088","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29267, Time=61087026"
"9539","10.473121","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5ad)"
"9540","10.473246","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29268, Time=61087026"
"9541","10.473279","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5ae)"
"9542","10.473483","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29269, Time=61087026"
"9543","10.473515","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5af)"
"9544","10.473625","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29270, Time=61087026"
"9545","10.473656","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a5b0)"
"9546","10.473725","192.168.3.14","192.168.100.5","RTP","531","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29271, Time=61087026, Mark"
"9547","10.475757","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"9548","10.475890","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9549","10.476037","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9550","10.476260","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9551","10.476261","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9552","10.476362","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9553","10.476471","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"9554","10.501477","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2663132 Win=65335 Len=0"
"9555","10.501550","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2665928 Win=65335 Len=0"
"9556","10.501560","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2668724 Win=65335 Len=0"
"9557","10.501567","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=2671520 Win=65335 Len=0"
"9558","10.502018","192.168.3.11","192.168.100.5","TLSv1","774","[Packet size limited during capture]"
"9559","10.510820","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60102, Time=61453392"
"9560","10.511661","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60103, Time=61453392"
"9561","10.511692","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c3)"
"9562","10.511876","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60104, Time=61453392"
"9563","10.511908","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c4)"
"9564","10.512076","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60105, Time=61453392"
"9565","10.512128","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c5)"
"9566","10.512245","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60106, Time=61453392"
"9567","10.512276","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c6)"
"9568","10.512457","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60107, Time=61453392"
"9569","10.512493","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a2c7)"
"9570","10.512590","192.168.3.13","192.168.100.5","RTP","1448","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=60108, Time=61453392, Mark"
"9571","10.521685","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7995, Time=59525466"
"9572","10.522339","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7996, Time=59525466"
"9573","10.522371","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1dd)"
"9574","10.522548","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7997, Time=59525466"
"9575","10.522579","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a1de)"
"9576","10.522689","192.168.3.12","192.168.100.5","RTP","1305","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7998, Time=59525466, Mark"
"9577","10.539259","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29272, Time=61093032"
"9578","10.541173","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=29273, Time=61093032"
