"No.","Time","Source","Destination","Protocol","Length","Info"
"779","0.778964","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"780","0.778994","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f72)"
"781","0.779117","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"782","0.779148","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f73)"
"783","0.779319","192.168.3.12","192.168.100.5","UDP","1336","51000  >  20680 Len=1294"
"784","0.794646","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"785","0.795772","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"786","0.795846","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ff)"
"787","0.797228","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"788","0.797261","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a100)"
"789","0.798508","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"790","0.798538","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a101)"
"791","0.799818","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"792","0.799849","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a102)"
"793","0.800238","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"794","0.803366","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"795","0.803500","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"796","0.803635","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"797","0.803758","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"798","0.803872","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"799","0.803996","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"800","0.804113","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"801","0.804226","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"802","0.804350","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"803","0.804381","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a103)"
"804","0.804486","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"805","0.804532","192.168.3.11","192.168.100.5","TLSv1","708","[Packet size limited during capture]"
"806","0.804741","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"807","0.804773","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a104)"
"808","0.804860","192.168.3.14","192.168.100.5","UDP","741","51000  >  6608 Len=699"
"809","0.828594","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=217460 Win=65335 Len=0"
"810","0.828652","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=221654 Win=65335 Len=0"
"811","0.828664","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=225848 Win=65335 Len=0"
"812","0.831236","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=227900 Win=65335 Len=0"
"813","0.834651","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"814","0.835462","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"815","0.835492","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9b)"
"816","0.835675","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"817","0.835704","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9c)"
"818","0.835894","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"819","0.835938","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9d)"
"820","0.836100","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"821","0.836130","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9e)"
"822","0.836283","192.168.3.13","192.168.100.5","UDP","1452","51000  >  20268 Len=1410"
"823","0.844832","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"824","0.845497","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"825","0.845530","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f74)"
"826","0.847126","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"827","0.847161","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f75)"
"828","0.848358","192.168.3.12","192.168.100.5","UDP","1381","51000  >  20680 Len=1339"
"829","0.862548","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"830","0.863399","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"831","0.863442","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a105)"
"832","0.863612","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"833","0.863641","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a106)"
"834","0.863827","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"835","0.863857","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a107)"
"836","0.864008","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"837","0.864038","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a108)"
"838","0.864216","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"839","0.864248","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a109)"
"840","0.864368","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"841","0.864400","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10a)"
"842","0.864464","192.168.3.14","192.168.100.5","UDP","326","51000  >  6608 Len=284"
"843","0.870249","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"844","0.870384","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"845","0.870518","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"846","0.870642","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"847","0.870757","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"848","0.870892","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"849","0.870984","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"850","0.871112","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"851","0.871235","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"852","0.871346","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"853","0.871386","192.168.3.11","192.168.100.5","TLSv1","596","[Packet size limited during capture]"
"854","0.889072","192.168.3.13","192.168.100.5","RTCP","94","Sender Report   Source description   "
"855","0.891264","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=232094 Win=65335 Len=0"
"856","0.891304","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=234890 Win=65335 Len=0"
"857","0.891344","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=237686 Win=65335 Len=0"
"858","0.892167","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=240482 Win=65335 Len=0"
"859","0.892216","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=242422 Win=65335 Len=0"
"860","0.901036","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"861","0.901835","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"862","0.901866","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f9f)"
"863","0.902045","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"864","0.902096","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa0)"
"865","0.902256","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"866","0.902287","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa1)"
"867","0.902470","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"868","0.902631","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa2)"
"869","0.902632","192.168.3.13","192.168.100.5","UDP","1386","51000  >  20268 Len=1344"
"870","0.911810","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"871","0.912462","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"872","0.912494","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f76)"
"873","0.912649","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"874","0.912680","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f77)"
"875","0.912862","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1424"
"876","0.912894","192.168.3.12","192.168.100.5","IPv4","60","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f78)"
"877","0.928584","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"878","0.929424","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"879","0.929476","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10b)"
"880","0.929643","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"881","0.929680","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10c)"
"882","0.929861","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"883","0.929891","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10d)"
"884","0.930009","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"885","0.930040","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10e)"
"886","0.930245","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"887","0.930276","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a10f)"
"888","0.930390","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"889","0.930421","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a110)"
"890","0.930488","192.168.3.14","192.168.100.5","UDP","98","51000  >  6608 Len=56"
"891","0.932028","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"892","0.932164","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"893","0.932287","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"894","0.932412","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"895","0.932534","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"896","0.932650","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"897","0.932781","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"898","0.932814","192.168.3.11","192.168.100.5","TLSv1","246","[Packet size limited during capture]"
"899","0.958388","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=246616 Win=65335 Len=0"
"900","0.958440","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=249412 Win=65335 Len=0"
"901","0.958454","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=252400 Win=65335 Len=0"
"902","0.961879","192.168.3.12","192.168.100.5","RTCP","94","Sender Report   Source description   "
"903","0.968139","192.168.3.13","192.168.100.5","UDP","209","51000  >  20268 Len=167"
"904","0.968925","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"905","0.968998","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa3)"
"906","0.969154","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"907","0.969184","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa4)"
"908","0.969379","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"909","0.969409","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa5)"
"910","0.969569","192.168.3.13","192.168.100.5","UDP","1450","51000  >  20268 Len=1472"
"911","0.969599","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9fa6)"
"912","0.969691","192.168.3.13","192.168.100.5","UDP","1215","51000  >  20268 Len=1173"
"913","0.978622","192.168.3.12","192.168.100.5","UDP","209","51000  >  20680 Len=167"
"914","0.979284","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"915","0.979330","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f79)"
"916","0.979491","192.168.3.12","192.168.100.5","UDP","1450","51000  >  20680 Len=1472"
"917","0.979524","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f7a)"
"918","0.979633","192.168.3.12","192.168.100.5","UDP","1402","51000  >  20680 Len=1360"
"919","0.996144","192.168.3.14","192.168.100.5","UDP","87","51000  >  6608 Len=45"
"920","0.996336","192.168.3.14","192.168.100.5","UDP","60","51000  >  6608 Len=17"
"921","0.996508","192.168.3.14","192.168.100.5","UDP","209","51000  >  6608 Len=167"
"922","1.006145","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"923","1.006187","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a111)"
"924","1.006496","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"925","1.006529","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a112)"
"926","1.006721","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"927","1.006752","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a113)"
"928","1.006918","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"929","1.006963","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a114)"
"930","1.007120","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"931","1.007152","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a115)"
"932","1.007270","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"933","1.007301","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a116)"
"934","1.007508","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"935","1.007539","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a117)"
"936","1.007659","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"937","1.007689","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a118)"
"938","1.007881","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"939","1.007913","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a119)"
"940","1.008033","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"941","1.008063","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11a)"
"942","1.008257","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"943","1.008288","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11b)"
"944","1.008406","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"945","1.008437","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11c)"
"946","1.008632","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"947","1.008664","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11d)"
"948","1.008784","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"949","1.008817","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11e)"
"950","1.009007","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"951","1.009039","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a11f)"
"952","1.009161","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"953","1.009190","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a120)"
"954","1.009387","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"955","1.009419","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a121)"
"956","1.009538","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"957","1.009583","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a122)"
"958","1.009816","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"959","1.009817","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a123)"
"960","1.009946","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"961","1.009978","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a124)"
"962","1.010140","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"963","1.010169","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a125)"
"964","1.010295","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"965","1.010339","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a126)"
"966","1.010512","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"967","1.010544","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a127)"
"968","1.010670","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"969","1.010798","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"970","1.010853","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a128)"
"971","1.010939","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"972","1.011056","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"973","1.011176","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"974","1.011247","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a129)"
"975","1.011318","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"976","1.011424","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"977","1.011461","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12a)"
"978","1.011550","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"979","1.011672","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"980","1.011793","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"981","1.011834","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12b)"
"982","1.011926","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"983","1.012034","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"984","1.012065","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12c)"
"985","1.012261","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"986","1.012262","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"987","1.012401","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"988","1.012443","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12d)"
"989","1.012554","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"990","1.012667","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"991","1.012689","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12e)"
"992","1.012792","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"993","1.012896","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"994","1.012935","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a12f)"
"995","1.013063","192.168.3.11","192.168.100.5","TLSv1","1134","[Packet size limited during capture]"
"996","1.013902","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"997","1.013948","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a130)"
"998","1.015978","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
"999","1.016025","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a131)"
"1000","1.016264","192.168.3.14","192.168.100.5","UDP","1450","51000  >  6608 Len=1472"
